Id,SegmentId_Time,Altitude,Latitude,Longitude,Noisy_Altitude,Noisy_Latitude,Noisy_Longitude
411,7_3845,?,?,?,1027.42169338,40.0853568442,-86.9056473827
412,7_3846,?,?,?,1019.44470278,40.0772649454,-86.9058101389
413,7_3847,?,?,?,1036.33420366,40.0928268486,-86.9033215329
414,7_3848,?,?,?,1018.17037414,40.0775810089,-86.907069575
415,7_3849,?,?,?,1034.50494832,40.0845911825,-86.904443276
416,7_3850,?,?,?,1034.29219597,40.0916077182,-86.9047862011
417,7_3851,?,?,?,1036.26188913,40.0928874576,-86.9051617421
418,7_3852,?,?,?,1023.55874424,40.0833497371,-86.9059545966
419,7_3853,?,?,?,1051.99600866,40.0993234729,-86.9038599177
420,7_3854,?,?,?,1038.76380913,40.0846404023,-86.9063566627
421,7_3855,?,?,?,1050.63705046,40.0881481636,-86.9055557344
422,7_3856,?,?,?,1048.40049211,40.0914889519,-86.9047455509
423,7_3857,?,?,?,1051.43299801,40.097003703,-86.9045840458
424,7_3858,?,?,?,1049.184949,40.0866639879,-86.9070457705
425,7_3859,?,?,?,1065.39400196,40.1040459921,-86.903607706
426,7_3860,?,?,?,1056.82665898,40.0904770009,-86.9065363537
427,7_3861,?,?,?,1056.30145727,40.0927096924,-86.9064152178
428,8_3801,?,?,?,148.261385592,40.4229959944,-86.9491833703
429,8_3802,?,?,?,148.085133749,40.4159614688,-86.9475653588
430,8_3803,?,?,?,138.673219137,40.4085121782,-86.9498917986
431,8_3804,?,?,?,156.004259689,40.4262730708,-86.948254278
432,8_3805,?,?,?,139.789418073,40.4165506739,-86.94983844
433,8_3806,?,?,?,143.162352267,40.414747647,-86.9492277022
434,8_3807,?,?,?,148.075107099,40.4165241336,-86.9483901529
435,8_3808,?,?,?,145.417583091,40.4189285062,-86.9484647976
436,8_3809,?,?,?,137.115227602,40.4090435941,-86.9502299023
437,8_3810,?,?,?,153.512471951,40.4270883865,-86.9481052673
438,8_3811,?,?,?,141.652503007,40.4155466903,-86.9487342563
439,8_3812,?,?,?,144.115744292,40.4129125133,-86.9504768033
440,8_3813,?,?,?,144.26887079,40.416989526,-86.9477214667
441,8_3814,?,?,?,151.842061571,40.4156127829,-86.9487847141
442,8_3815,?,?,?,141.972110818,40.407140687,-86.9507625144
443,8_3816,?,?,?,148.446578103,40.4183285354,-86.9486808666
444,8_3817,?,?,?,148.647820083,40.4178989341,-86.9480320497
445,8_3818,?,?,?,140.177968388,40.4033147728,-86.9503332845
446,8_3819,?,?,?,149.879039865,40.4176814874,-86.9486270351
447,8_3820,?,?,?,154.694360167,40.4164342824,-86.9487464137
448,8_3821,?,?,?,143.117867256,40.4100738413,-86.9502142217
449,8_3822,?,?,?,143.694992325,40.4187855267,-86.9488237897
450,8_3823,?,?,?,155.098165451,40.4234982569,-86.9483714105
451,8_3824,?,?,?,138.085992348,40.4052045159,-86.9497799714
452,8_3825,?,?,?,151.778339328,40.4217093734,-86.9480648486
453,8_3826,?,?,?,149.881544802,40.4161623461,-86.9485717657
454,8_3827,?,?,?,137.766071492,40.4103855122,-86.949042283
455,8_3828,?,?,?,139.969449152,40.4159437624,-86.9501349591
456,8_3829,?,?,?,151.05463258,40.4261516447,-86.9475556135
457,8_3830,?,?,?,135.198385599,40.409543466,-86.9499356538
458,8_3831,?,?,?,145.603787862,40.4170271935,-86.9481494762
459,8_3832,?,?,?,145.089373538,40.4138373516,-86.9496537743
460,8_3833,?,?,?,143.703641861,40.4162051597,-86.9494743364
461,8_3834,?,?,?,143.445011484,40.4105790098,-86.9501395684
462,8_3835,?,?,?,154.684379391,40.4195337673,-86.9478842046
463,8_3836,?,?,?,136.855528783,40.407580596,-86.9510436854
464,8_3837,?,?,?,144.174405452,40.4188350601,-86.9490968109
465,8_3838,?,?,?,140.326418689,40.4152738981,-86.9487802357
466,8_3839,?,?,?,146.409260865,40.4102956944,-86.949688634
467,8_3840,?,?,?,137.020234592,40.408082746,-86.9493654007
468,8_3841,?,?,?,149.868155845,40.4243114566,-86.9475021515
469,8_3842,?,?,?,136.335797054,40.4057783177,-86.9506123912
470,8_3843,?,?,?,146.507668086,40.4150937511,-86.9482956135
471,8_3844,?,?,?,148.934410254,40.4165769006,-86.9485965724
472,8_3845,?,?,?,140.815167596,40.4141987491,-86.9490112302
473,8_3846,?,?,?,137.66751797,40.408226582,-86.9504002833
474,8_3847,?,?,?,157.186247963,40.4201112017,-86.9460557805
475,8_3848,?,?,?,137.636576675,40.411075982,-86.949302468
476,8_3849,?,?,?,147.534233941,40.4129821533,-86.9498856313
477,8_3850,?,?,?,148.342832824,40.4152548607,-86.9482535535
478,8_3851,?,?,?,141.978131372,40.4128261127,-86.9489766266
479,8_3852,?,?,?,134.812856832,40.4032092218,-86.9505793475
480,8_3853,?,?,?,158.378913088,40.4184926106,-86.9472771957
481,8_3854,?,?,?,135.948362378,40.4058946667,-86.9489678865
482,8_3855,?,?,?,145.787588708,40.4121514445,-86.9483932894
483,8_3856,?,?,?,145.31299526,40.4171882096,-86.9489187289
484,8_3857,?,?,?,144.827902714,40.4128665971,-86.9495381138
485,8_3858,?,?,?,144.510733569,40.4086191944,-86.9506891514
486,8_3859,?,?,?,154.552783328,40.4243759159,-86.9475573958
487,8_3860,?,?,?,140.091957716,40.4118366614,-86.9493913402
488,8_3861,?,?,?,139.345817659,40.413026523,-86.9495034622
489,9_3801,?,?,?,896.146625767,40.7453978992,-86.8869924973
490,9_3802,?,?,?,893.965327475,40.7481965617,-86.8871233408
491,9_3803,?,?,?,883.343806066,40.7342971408,-86.8880237451
492,9_3804,?,?,?,895.287199207,40.746564396,-86.8850267688
493,9_3805,?,?,?,893.286703275,40.7404937033,-86.8877471356
494,9_3806,?,?,?,884.166011818,40.7348856707,-86.8868442336
495,9_3807,?,?,?,897.825558296,40.7339973851,-86.8853272964
496,9_3808,?,?,?,892.867534105,40.7427019528,-86.8861036197
497,9_3809,?,?,?,878.589535344,40.7341538205,-86.8874262906
498,9_3810,?,?,?,896.273794878,40.7496700331,-86.8850715428
499,9_3811,?,?,?,884.249742833,40.7363851392,-86.8863033015
500,9_3812,?,?,?,885.325065128,40.7325976552,-86.8870279275
501,9_3813,?,?,?,895.213661297,40.7362587993,-86.8856050333
502,9_3814,?,?,?,896.764696219,40.7390005611,-86.885187221
503,9_3815,?,?,?,883.962587827,40.7302467912,-86.886734343
504,9_3816,?,?,?,894.766114093,40.7356381576,-86.885356743
505,9_3817,?,?,?,893.783884815,40.7373834547,-86.8847922296
506,9_3818,?,?,?,877.692498024,40.7304298043,-86.8861989465
507,9_3819,?,?,?,896.608536464,40.7357705327,-86.8843001488
508,9_3820,?,?,?,889.561088869,40.7318957113,-86.8856265346
509,9_3821,?,?,?,882.267925597,40.7295621613,-86.8857307014
510,9_3822,?,?,?,892.054123423,40.7355800803,-86.8844068329
511,9_3823,?,?,?,890.459798906,40.7353360779,-86.8838653812
512,9_3824,?,?,?,873.27504722,40.7249080433,-86.8866952038
513,9_3825,?,?,?,882.968151305,40.7391424428,-86.8849311789
514,9_3826,?,?,?,884.854254196,40.7363958596,-86.8836695847
515,9_3827,?,?,?,877.774483601,40.727317801,-86.8849658602
516,9_3828,?,?,?,878.550765555,40.732562666,-86.8848772054
517,9_3829,?,?,?,886.576836605,40.7324222153,-86.8828339999
518,9_3830,?,?,?,867.402433549,40.7227695341,-86.885232938
519,9_3831,?,?,?,881.968668965,40.7285810175,-86.8831515233
520,9_3832,?,?,?,879.509884119,40.7252839226,-86.8838671792
521,9_3833,?,?,?,870.071159173,40.7283816298,-86.8841123334
522,9_3834,?,?,?,872.484409739,40.7274006533,-86.8859021211
523,9_3835,?,?,?,883.989276588,40.7308010387,-86.8813364633
524,9_3836,?,?,?,861.924267009,40.7164305268,-86.8850964534
525,9_3837,?,?,?,872.089387056,40.7278440407,-86.882381682
526,9_3838,?,?,?,871.954944832,40.7328608786,-86.8829357888
527,9_3839,?,?,?,867.307247489,40.7187918113,-86.8837879745
528,9_3840,?,?,?,866.590156556,40.7187332156,-86.8842075325
529,9_3841,?,?,?,879.376970802,40.7290893808,-86.882229867
530,9_3842,?,?,?,863.493908955,40.7181168023,-86.8849344803
531,9_3843,?,?,?,875.152706953,40.725887943,-86.8833925361
532,9_3844,?,?,?,869.257603592,40.7260713015,-86.8826179219
533,9_3845,?,?,?,869.349076327,40.7218930994,-86.883867243
534,9_3846,?,?,?,852.47721692,40.7142082688,-86.8839266141
535,9_3847,?,?,?,877.97232662,40.7271191162,-86.8807143425
536,9_3848,?,?,?,855.310248032,40.7063758365,-86.8851893536
537,9_3849,?,?,?,866.159251644,40.71766451,-86.8821772212
538,9_3850,?,?,?,863.307610401,40.7178498506,-86.8818408881
539,9_3851,?,?,?,867.502215511,40.7175646954,-86.8819364355
540,9_3852,?,?,?,849.702391722,40.7065788182,-86.8826805544
541,9_3853,?,?,?,872.413528792,40.724489933,-86.8801831206
542,9_3854,?,?,?,855.121739818,40.7051091158,-86.8825539875
543,9_3855,?,?,?,860.220842987,40.7156471226,-86.8818531161
544,9_3856,?,?,?,860.747270854,40.7192940511,-86.8828618691
545,9_3857,?,?,?,865.271576911,40.7110259296,-86.8817878876
546,9_3858,?,?,?,850.714873867,40.6995036191,-86.8829025714
547,9_3859,?,?,?,872.439485791,40.7169963495,-86.8802214504
548,9_3860,?,?,?,849.238212396,40.7092320233,-86.8825896209
549,9_3861,?,?,?,853.51186839,40.7091588157,-86.8821566852
550,10_3801,?,?,?,168.604226931,40.4226188639,-86.9332523558
551,10_3802,?,?,?,165.883540171,40.4174409816,-86.9333712844
552,10_3803,?,?,?,154.595476707,40.4091583999,-86.9348989066
553,10_3804,?,?,?,178.126826659,40.4201967319,-86.9318619438
554,10_3805,?,?,?,157.952590361,40.4174584651,-86.9336192324
555,10_3806,?,?,?,162.400972168,40.4098246013,-86.9343356562
556,10_3807,?,?,?,163.258154805,40.4208534711,-86.9325662134
557,10_3808,?,?,?,171.46476041,40.4142543659,-86.9329519088
558,10_3809,?,?,?,156.655045951,40.4060981766,-86.9352675476
559,10_3810,?,?,?,175.108036881,40.4217853471,-86.9331045477
560,10_3811,?,?,?,163.466488617,40.419558898,-86.9332887449
561,10_3812,?,?,?,161.501169036,40.4086222454,-86.9347213346
562,10_3813,?,?,?,164.586047199,40.422010532,-86.9320879603
563,10_3814,?,?,?,170.74371578,40.4213688336,-86.9328105069
564,10_3815,?,?,?,154.275349486,40.400801558,-86.9345335951
565,10_3816,?,?,?,170.288540962,40.4194942012,-86.9334402825
566,10_3817,?,?,?,164.185231863,40.4183333078,-86.9322594294
567,10_3818,?,?,?,157.283834128,40.4067137377,-86.9349623118
568,10_3819,?,?,?,159.846894588,40.4190820377,-86.9317994072
569,10_3820,?,?,?,164.698200038,40.4189541212,-86.9335359233
570,10_3821,?,?,?,156.734136096,40.4062876499,-86.9347123474
571,10_3822,?,?,?,161.19173532,40.4169605745,-86.9331275732
572,10_3823,?,?,?,172.358482004,40.4196190031,-86.932476671
573,10_3824,?,?,?,157.288055103,40.4077552107,-86.9352757853
574,10_3825,?,?,?,166.576657278,40.4228213688,-86.9325501569
575,10_3826,?,?,?,167.837300684,40.4195910951,-86.9333730553
576,10_3827,?,?,?,153.631066705,40.4167356611,-86.9343907277
577,10_3828,?,?,?,160.481231674,40.4184480355,-86.9349159202
578,10_3829,?,?,?,166.057691279,40.42754846,-86.9326455275
579,10_3830,?,?,?,153.844202789,40.4131132228,-86.9343942065
580,10_3831,?,?,?,168.308669785,40.4136092981,-86.9332149353
581,10_3832,?,?,?,170.947794254,40.4231896852,-86.9322884841
582,10_3833,?,?,?,157.796443554,40.4148854085,-86.934309521
583,10_3834,?,?,?,162.088319077,40.4172664382,-86.9339570832
584,10_3835,?,?,?,171.563836375,40.4258471517,-86.9313654129
585,10_3836,?,?,?,154.466070941,40.4083167525,-86.9353299651
586,10_3837,?,?,?,168.859423171,40.4206769468,-86.9338196436
587,10_3838,?,?,?,166.121037087,40.4149253344,-86.9328479579
588,10_3839,?,?,?,164.798657939,40.4171856522,-86.9337168665
589,10_3840,?,?,?,154.112238167,40.4103814119,-86.9353136775
590,10_3841,?,?,?,172.606052784,40.4243121891,-86.9322044882
591,10_3842,?,?,?,152.60424022,40.4073311943,-86.9346495051
592,10_3843,?,?,?,167.496239743,40.4183342731,-86.9340540914
593,10_3844,?,?,?,167.444446435,40.4233052336,-86.9334049184
594,10_3845,?,?,?,156.338815252,40.4164457381,-86.9335610526
595,10_3846,?,?,?,156.261767497,40.4102352697,-86.9341080138
596,10_3847,?,?,?,175.515354571,40.4208458993,-86.9312172354
597,10_3848,?,?,?,159.69704355,40.4085584844,-86.9345474648
598,10_3849,?,?,?,165.112362565,40.4171203144,-86.9331766742
599,10_3850,?,?,?,158.621111608,40.4189211543,-86.9336260763
600,10_3851,?,?,?,162.698042461,40.4178625042,-86.9342268997
601,10_3852,?,?,?,149.801076556,40.4064855219,-86.934893082
602,10_3853,?,?,?,180.144800999,40.4242115414,-86.9323368152
603,10_3854,?,?,?,154.375749511,40.4081570936,-86.9345572366
604,10_3855,?,?,?,161.30779262,40.4175884805,-86.933669608
605,10_3856,?,?,?,169.816869287,40.4158194038,-86.9330767621
606,10_3857,?,?,?,167.620907072,40.4216721796,-86.931926327
607,10_3858,?,?,?,157.468541256,40.4016217697,-86.934254264
608,10_3859,?,?,?,174.887324608,40.4263391282,-86.9314281099
609,10_3860,?,?,?,150.872414421,40.4082361716,-86.9341698503
610,10_3861,?,?,?,167.364270733,40.4180353343,-86.9335355879
611,11_3801,?,?,?,164.511667979,40.4194748427,-86.9333224506
612,11_3802,?,?,?,167.876815049,40.4200320953,-86.9336188372
613,11_3803,?,?,?,153.616875042,40.4119457578,-86.9351128944
614,11_3804,?,?,?,171.947579147,40.4216288805,-86.9331510221
615,11_3805,?,?,?,164.264160602,40.4131225819,-86.9341669315
616,11_3806,?,?,?,162.78349489,40.4132168786,-86.9345784261
617,11_3807,?,?,?,161.596564344,40.4203034982,-86.9331178335
618,11_3808,?,?,?,167.974109121,40.4213126141,-86.9335025225
619,11_3809,?,?,?,154.032456808,40.4045271803,-86.9346801
620,11_3810,?,?,?,171.453263721,40.4246111482,-86.9320457565
621,11_3811,?,?,?,166.74134632,40.4161821846,-86.9332226157
622,11_3812,?,?,?,159.156790562,40.4105018346,-86.9344287873
623,11_3813,?,?,?,164.558574561,40.4197117548,-86.9322640693
624,11_3814,?,?,?,163.256708063,40.4125512157,-86.9331735414
625,11_3815,?,?,?,156.953271559,40.4110718355,-86.9344814668
626,11_3816,?,?,?,168.967634245,40.4208158131,-86.932438065
627,11_3817,?,?,?,165.759857904,40.4205943274,-86.9335218047
628,11_3818,?,?,?,159.298962134,40.4159331257,-86.9344689232
629,11_3819,?,?,?,166.050530737,40.4260028691,-86.9320579591
630,11_3820,?,?,?,166.858195158,40.4208207846,-86.9334435359
631,11_3821,?,?,?,154.375805059,40.4101830716,-86.9343214451
632,11_3822,?,?,?,166.207480945,40.4191342616,-86.9330948223
633,11_3823,?,?,?,172.1875921,40.4208100565,-86.9326605406
634,11_3824,?,?,?,160.075355316,40.4062971389,-86.9353858022
635,11_3825,?,?,?,169.410898164,40.4163080869,-86.932652958
636,11_3826,?,?,?,166.336700673,40.4201309581,-86.9333318605
637,11_3827,?,?,?,155.642525908,40.4125186105,-86.9337374932
638,11_3828,?,?,?,162.582366295,40.412308569,-86.9327291272
639,11_3829,?,?,?,169.478937231,40.4267437887,-86.93203155
640,11_3830,?,?,?,154.95164643,40.408796245,-86.934377762
641,11_3831,?,?,?,168.856954686,40.4161532763,-86.9326453905
642,11_3832,?,?,?,165.900814409,40.4208877075,-86.9324499472
643,11_3833,?,?,?,163.334259838,40.4121378931,-86.934388583
644,11_3834,?,?,?,161.764033986,40.418097216,-86.9335372949
645,11_3835,?,?,?,173.499238406,40.4259351626,-86.9318325588
646,11_3836,?,?,?,152.364472658,40.4073072494,-86.9350488882
647,11_3837,?,?,?,169.632629397,40.4156237838,-86.9330300385
648,11_3838,?,?,?,170.131066629,40.4198473186,-86.9324967157
649,11_3839,?,?,?,165.50521522,40.4175041202,-86.9336174783
650,11_3840,?,?,?,156.045261932,40.4135101703,-86.9343141652
651,11_3841,?,?,?,174.611393441,40.4282284182,-86.9325700079
652,11_3842,?,?,?,158.463956413,40.4101736788,-86.9341898051
653,11_3843,?,?,?,166.7809904,40.4172943589,-86.9330858272
654,11_3844,?,?,?,167.931716785,40.4193827885,-86.9331990524
655,11_3845,?,?,?,165.702432414,40.4145924557,-86.9335714305
656,11_3846,?,?,?,155.715971931,40.4126741781,-86.9350247834
657,11_3847,?,?,?,176.401310026,40.4265733711,-86.9314070193
658,11_3848,?,?,?,154.006460405,40.4085598251,-86.9354842355
659,11_3849,?,?,?,164.528899327,40.4145119853,-86.9333391317
660,11_3850,?,?,?,170.430332552,40.4161198995,-86.9334413229
661,11_3851,?,?,?,163.328596602,40.4209967325,-86.9334657577
662,11_3852,?,?,?,158.867021165,40.4050951216,-86.9354104252
663,11_3853,?,?,?,173.575654091,40.4257484051,-86.9317146906
664,11_3854,?,?,?,151.735086924,40.4109488171,-86.9349343075
665,11_3855,?,?,?,169.372207604,40.419390663,-86.9327128484
666,11_3856,?,?,?,159.798794007,40.4164169341,-86.9335744364
667,11_3857,?,?,?,165.317820623,40.4173005637,-86.9332896022
668,11_3858,?,?,?,150.024271578,40.410223886,-86.9344590709
669,11_3859,?,?,?,168.140912864,40.4214299057,-86.9319095832
670,11_3860,?,?,?,158.803653571,40.4027921601,-86.9341637844
671,11_3861,?,?,?,162.162408922,40.4156495085,-86.9334059924
672,12_3801,?,?,?,167.094327097,40.4202124975,-86.9336254216
673,12_3802,?,?,?,167.152751403,40.4187879024,-86.9323470931
674,12_3803,?,?,?,150.451632395,40.4113270359,-86.934404322
675,12_3804,?,?,?,177.809679201,40.4195424732,-86.9328823218
676,12_3805,?,?,?,156.003172408,40.4170885597,-86.9342945046
677,12_3806,?,?,?,156.62777116,40.4067046687,-86.9343950222
678,12_3807,?,?,?,164.058227114,40.4143287233,-86.9344817258
679,12_3808,?,?,?,168.403414756,40.422082468,-86.9324026084
680,12_3809,?,?,?,152.27259376,40.4093390716,-86.9342873565
681,12_3810,?,?,?,172.155004272,40.4213583262,-86.9322523251
682,12_3811,?,?,?,156.826086969,40.4136257487,-86.933546553
683,12_3812,?,?,?,157.034089843,40.4114199017,-86.9346738384
684,12_3813,?,?,?,161.971107611,40.4205114057,-86.9329971383
685,12_3814,?,?,?,170.270182407,40.4213217324,-86.9325592707
686,12_3815,?,?,?,152.86064528,40.4086152379,-86.9356160761
687,12_3816,?,?,?,170.123711775,40.4196270041,-86.9339502368
688,12_3817,?,?,?,163.804368381,40.4154883754,-86.9329542324
689,12_3818,?,?,?,158.428151431,40.4127492419,-86.9349478539
690,12_3819,?,?,?,168.260580793,40.4235815486,-86.9329309907
691,12_3820,?,?,?,165.10747485,40.4178339093,-86.9323742029
692,12_3821,?,?,?,156.999365939,40.4094408609,-86.9342314594
693,12_3822,?,?,?,166.550895969,40.4189630368,-86.9324558419
694,12_3823,?,?,?,170.952842945,40.4214499327,-86.9324573143
695,12_3824,?,?,?,157.522453012,40.4100045706,-86.9354523945
696,12_3825,?,?,?,173.304018061,40.4213460864,-86.9335180497
697,12_3826,?,?,?,168.86018848,40.4147460664,-86.9330140405
698,12_3827,?,?,?,163.525586272,40.4137134557,-86.9340310646
699,12_3828,?,?,?,166.761417953,40.4163728947,-86.9326389408
700,12_3829,?,?,?,169.428430044,40.4200675294,-86.9316683999
701,12_3830,?,?,?,158.521423412,40.4166593241,-86.9350327785
702,12_3831,?,?,?,173.029477314,40.4221000448,-86.9328010557
703,12_3832,?,?,?,165.166949478,40.4198734624,-86.9334124158
704,12_3833,?,?,?,158.688187629,40.4126810439,-86.9335238884
705,12_3834,?,?,?,158.143642506,40.4137518326,-86.9347035214
706,12_3835,?,?,?,170.85958001,40.4248187021,-86.931770933
707,12_3836,?,?,?,151.280193741,40.4086987744,-86.9353495915
708,12_3837,?,?,?,174.301126012,40.4169850854,-86.9321974855
709,12_3838,?,?,?,162.324694482,40.4178563433,-86.9331692241
710,12_3839,?,?,?,166.3753828,40.4114672305,-86.9337619028
711,12_3840,?,?,?,161.859578821,40.4097181568,-86.934440514
712,12_3841,?,?,?,174.111594336,40.4281590548,-86.9313803199
713,12_3842,?,?,?,156.092424734,40.4031063122,-86.933465459
714,12_3843,?,?,?,170.374134397,40.4191002914,-86.9330478364
715,12_3844,?,?,?,161.07741018,40.4228394875,-86.9331577814
716,12_3845,?,?,?,163.08087802,40.4150160407,-86.9329821286
717,12_3846,?,?,?,159.838422221,40.4127852354,-86.9347891863
718,12_3847,?,?,?,180.339457595,40.4278629716,-86.9316128304
719,12_3848,?,?,?,155.073561689,40.4054091622,-86.9344121774
720,12_3849,?,?,?,163.295066875,40.4163752511,-86.9334171505
721,12_3850,?,?,?,167.798369726,40.4154122812,-86.9328831443
722,12_3851,?,?,?,164.727188156,40.4207126653,-86.9343091405
723,12_3852,?,?,?,156.101653637,40.4104855736,-86.9344201545
724,12_3853,?,?,?,175.712914132,40.4259914246,-86.9322735009
725,12_3854,?,?,?,148.177829689,40.4093557121,-86.9351734769
726,12_3855,?,?,?,163.23716456,40.4174238413,-86.9331584871
727,12_3856,?,?,?,161.932698965,40.4174254233,-86.9333452222
728,12_3857,?,?,?,161.420081261,40.4211377115,-86.9338296186
729,12_3858,?,?,?,155.222109971,40.4079735771,-86.9348388973
730,12_3859,?,?,?,172.090078622,40.426014583,-86.9322509097
731,12_3860,?,?,?,156.721483196,40.4104361288,-86.9342381805
732,12_3861,?,?,?,159.843746667,40.4166697315,-86.9337453062
733,13_3801,?,?,?,165.192773472,40.4162709095,-86.9322378468
734,13_3802,?,?,?,170.900393163,40.4198588885,-86.9322332752
735,13_3803,?,?,?,154.536283657,40.4041148138,-86.934007156
736,13_3804,?,?,?,174.359841573,40.4283307879,-86.9334128946
737,13_3805,?,?,?,156.753915685,40.4113393476,-86.9343443061
738,13_3806,?,?,?,161.470480283,40.4140987343,-86.9337651613
739,13_3807,?,?,?,165.909751724,40.4177809482,-86.9332186496
740,13_3808,?,?,?,171.075682211,40.4144408292,-86.9324533577
741,13_3809,?,?,?,158.061259824,40.4022123725,-86.934595613
742,13_3810,?,?,?,171.264232187,40.4230512666,-86.9323644654
743,13_3811,?,?,?,158.593670259,40.4144824343,-86.9336921522
744,13_3812,?,?,?,162.048012846,40.4094509126,-86.9336240335
745,13_3813,?,?,?,164.2798669,40.4191960992,-86.9332858033
746,13_3814,?,?,?,167.378259562,40.4171562815,-86.9335977292
747,13_3815,?,?,?,159.033899378,40.4080268251,-86.9353185435
748,13_3816,?,?,?,172.400869352,40.420142238,-86.9327553438
749,13_3817,?,?,?,164.495531495,40.4147441907,-86.9332744254
750,13_3818,?,?,?,163.678634388,40.4113978274,-86.9342775365
751,13_3819,?,?,?,173.826652317,40.4137512313,-86.9326858774
752,13_3820,?,?,?,166.66240099,40.4190888354,-86.932866252
